ID,Date,Description,Amount
848,15/11/2,Test44,968.00
849,15/2/12,Test88,-528.00
850,15/9/6,Test42,771.99
851,15/10/23,Test55,241.00
852,15/12/18,Test84,-986.00
853,15/2/29,Test50,-917.99
854,15/6/24,Test4,926.00
855,15/10/11,Test52,-620.99
856,15/12/5,Test48,-958.00
857,15/6/19,Test79,-147.00
858,15/7/5,Test90,-865.99
859,15/6/5,Test64,106.00
860,15/11/21,Test17,-652.99
861,15/11/1,Test57,557.00
862,15/12/5,Test100,-599.00
863,15/12/29,Test56,390.00
864,15/7/24,Test56,291.00
865,15/9/11,Test84,-345.99
866,15/10/26,Test52,546.00
867,15/1/3,Test8,-532.00
868,15/7/22,Test30,867.00
869,15/5/9,Test7,637.00
870,15/4/16,Test29,-784.00
871,15/8/10,Test100,484.00
872,15/3/27,Test40,338.00
873,15/3/11,Test79,-744.00
874,15/9/10,Test100,-280.00
875,15/3/4,Test5,-820.00
876,15/7/27,Test39,-69.99
877,15/2/2,Test57,-516.99
878,15/4/3,Test91,823.00
879,15/8/12,Test35,-159.00
880,15/2/29,Test13,-534.00
881,15/10/5,Test70,-226.00
882,15/6/6,Test81,-505.00
883,15/4/5,Test35,-405.00
884,15/2/3,Test31,-362.00
885,15/3/3,Test71,731.00
886,15/12/14,Test84,543.00
887,15/10/30,Test6,-794.00
888,15/11/30,Test1,-973.00
889,15/8/29,Test88,-843.00
890,15/12/4,Test90,610.00
891,15/12/28,Test92,37.00
892,15/7/24,Test88,-828.99
893,15/5/29,Test17,-604.00
894,15/12/21,Test22,-896.00
895,15/5/10,Test19,-640.99
896,15/11/2,Test3,924.00
897,15/6/20,Test45,-270.00
898,15/5/25,Test21,801.00
899,15/11/11,Test33,-377.00
900,15/4/18,Test3,-639.00
901,15/12/11,Test7,69.99
902,15/2/19,Test52,122.00
903,15/8/3,Test68,662.00
904,15/8/26,Test78,-521.00
905,15/4/20,Test73,833.00
906,15/10/1,Test73,-407.00
907,15/8/2,Test81,-714.00
908,15/10/5,Test50,-645.00
909,15/10/6,Test26,777.00
910,15/6/1,Test34,1000.99
911,15/2/20,Test77,-504.00
912,15/1/2,Test1,574.00
913,15/10/3,Test97,-949.00
914,15/4/23,Test85,860.00
915,15/9/17,Test30,-720.00
916,15/7/31,Test28,917.00
917,15/9/24,Test86,34.00
918,15/1/12,Test85,-190.99
919,15/4/21,Test17,-801.00
920,15/10/23,Test97,217.00
921,15/11/5,Test63,-970.99
922,15/8/21,Test75,-79.00
923,15/4/18,Test17,-947.00
924,15/10/29,Test37,265.99
925,15/10/29,Test55,-806.00
926,15/1/28,Test70,113.00
927,15/3/5,Test25,-815.00
928,15/8/24,Test66,-72.00
929,15/2/11,Test53,-907.00
930,15/11/3,Test19,795.00
931,15/5/10,Test16,359.00
932,15/1/24,Test6,-286.00
933,15/3/1,Test48,355.00
934,15/10/23,Test63,-422.00
935,15/5/15,Test83,577.00
936,15/2/29,Test99,10.99
937,15/9/10,Test98,-119.00
938,15/2/24,Test27,300.00
939,15/2/2,Test35,-948.00
940,15/11/25,Test28,652.00
941,15/12/5,Test69,-428.00
942,15/3/16,Test48,-128.00
943,15/10/27,Test97,916.00
944,15/2/22,Test47,74.00
945,15/1/19,Test76,148.00
946,15/12/30,Test81,142.00
947,15/8/11,Test47,-1000.99
948,15/12/7,Test75,-92.00
949,15/6/4,Test37,-599.00
950,15/8/1,Test57,544.00
951,15/9/2,Test69,948.00
952,15/1/20,Test44,540.00
953,15/5/14,Test76,247.99
954,15/1/8,Test57,-286.00
955,15/12/24,Test34,-237.00
956,15/11/10,Test85,148.99
957,15/11/14,Test27,-981.00
958,15/10/22,Test85,-247.00
959,15/6/12,Test10,898.00
960,15/1/26,Test86,609.00
961,15/1/5,Test10,136.99
962,15/12/7,Test30,472.00
963,15/4/16,Test7,-184.00
964,15/10/17,Test81,598.00
965,15/11/23,Test91,982.00
966,15/2/21,Test24,551.00
967,15/12/5,Test30,671.00
968,15/8/7,Test73,389.00
969,15/5/23,Test15,-47.00
970,15/12/26,Test54,157.00
971,15/11/6,Test94,-700.00
972,15/5/5,Test78,-205.00
973,15/9/3,Test94,858.00
974,15/6/8,Test14,629.00
975,15/2/2,Test17,-200.00
976,15/3/16,Test61,39.00
977,15/11/8,Test90,975.00
978,15/12/8,Test5,-59.00
979,15/6/15,Test77,-976.00
980,15/8/28,Test57,430.99
981,15/11/8,Test26,721.00
982,15/1/30,Test58,758.00
983,15/3/12,Test26,83.00
984,15/4/9,Test7,-643.99
985,15/6/2,Test98,464.00
986,15/6/19,Test96,-27.00
987,15/9/11,Test50,-365.00
988,15/3/16,Test24,152.00
989,15/3/21,Test55,-297.00
990,15/5/21,Test9,-191.00
991,15/3/1,Test37,28.00
992,15/11/15,Test27,-621.00
993,15/12/10,Test3,-565.00
994,15/9/16,Test2,561.00
995,15/5/19,Test98,-766.99
996,15/6/13,Test8,352.00
997,15/1/6,Test49,664.00
998,15/2/31,Test60,171.00
999,15/4/8,Test84,70.99
1000,15/1/12,Test2,-526.99
1001,15/7/12,Test5,54.00
1002,15/3/10,Test52,-27.00
1003,15/10/3,Test4,-701.00
1004,15/5/12,Test18,623.00
1005,15/5/16,Test67,727.00
1006,15/3/11,Test68,759.00
1007,15/8/21,Test79,-752.00
1008,15/1/28,Test65,959.00
1009,15/6/19,Test37,-5.00
1010,15/3/1,Test58,18.00
1011,15/1/28,Test9,676.00
1012,15/3/11,Test42,875.00
1013,15/7/23,Test88,-242.00
1014,15/3/16,Test14,291.00
1015,15/4/17,Test59,627.00
1016,15/4/29,Test44,646.00
1017,15/3/7,Test42,-316.00
1018,15/9/1,Test85,-15.99
1019,15/1/19,Test12,698.00
1020,15/2/19,Test72,-665.00
1021,15/3/26,Test3,-824.00
1022,15/10/10,Test25,-344.00
1023,15/7/8,Test71,-645.99
1024,15/8/23,Test12,-359.00
1025,15/12/12,Test4,564.00
1026,15/12/24,Test65,-124.99
1027,15/3/1,Test20,-353.00
1028,15/6/18,Test63,-847.00
1029,15/8/27,Test67,-940.00
1030,15/8/5,Test7,-306.00
1031,15/8/6,Test28,211.00
1032,15/12/23,Test16,748.00
1033,15/12/28,Test45,26.99
1034,15/10/26,Test74,-46.00
1035,15/4/26,Test51,-897.00
1036,15/7/28,Test87,39.00
1037,15/1/3,Test98,-318.00
1038,15/11/8,Test12,-77.99
1039,15/3/29,Test58,355.00
1040,15/10/12,Test64,18.00
1041,15/1/20,Test60,23.00
1042,15/2/4,Test43,226.00
1043,15/5/30,Test63,402.00
1044,15/10/20,Test64,559.00
1045,15/6/1,Test58,824.00
1046,15/3/24,Test21,-555.00
1047,15/8/23,Test31,142.00
1048,15/7/16,Test84,987.99
1049,15/11/7,Test4,-899.00
1050,15/9/17,Test49,617.00
1051,15/12/24,Test86,-437.00
1052,15/7/23,Test38,551.00
1053,15/12/28,Test89,-999.00
1054,15/11/2,Test2,-912.00
1055,15/5/15,Test61,416.00
1056,15/5/24,Test22,-513.99
1057,15/3/9,Test98,167.99
1058,15/5/21,Test12,-21.00
1059,15/6/14,Test18,953.00
1060,15/2/8,Test48,642.00
1061,15/1/6,Test7,-721.00
1062,15/5/18,Test56,-169.00
1063,15/11/17,Test26,-140.00
1064,15/4/26,Test48,-864.99
1065,15/12/1,Test28,71.00
1066,15/2/11,Test78,-737.00
1067,15/3/18,Test71,-825.00
1068,15/7/9,Test87,-247.00
1069,15/12/28,Test92,953.99
1070,15/9/22,Test65,-837.00
1071,15/7/25,Test12,223.00
1072,15/8/9,Test12,-177.00
1073,15/1/9,Test92,800.00
1074,15/11/7,Test14,-96.99
1075,15/2/8,Test97,-578.00
1076,15/5/16,Test47,205.00
1077,15/9/25,Test18,-301.00
1078,15/11/26,Test39,557.00
1079,15/4/24,Test28,589.00
1080,15/1/20,Test90,518.00
1081,15/7/13,Test45,827.00
1082,15/8/4,Test85,491.00
1083,15/7/5,Test46,-161.00
1084,15/12/3,Test5,97.00
1085,15/3/23,Test23,-716.00
1086,15/2/22,Test31,682.00
1087,15/11/14,Test62,-938.99
1088,15/11/31,Test70,808.00
1089,15/5/28,Test41,-441.00
1090,15/3/16,Test65,636.99
1091,15/12/17,Test40,-122.00
1092,15/2/28,Test3,580.99
1093,15/8/26,Test59,64.00
1094,15/2/22,Test57,-144.00
1095,15/1/2,Test54,231.99
1096,15/9/12,Test55,-143.00
1097,15/12/28,Test24,-600.00
1098,15/3/13,Test54,-932.00
1099,15/9/11,Test94,-7.99
1100,15/1/7,Test38,952.00
1101,15/12/15,Test79,-268.99
1102,15/7/12,Test81,-767.00
1103,15/5/22,Test97,-856.00
1104,15/2/6,Test80,-129.99
1105,15/12/17,Test88,421.00
1106,15/11/17,Test1,-23.00
1107,15/9/14,Test99,-857.00
1108,15/5/31,Test96,441.00
1109,15/2/18,Test24,303.00
1110,15/11/4,Test39,-639.00
1111,15/5/5,Test67,-853.00
1112,15/6/22,Test67,983.00
1113,15/5/15,Test33,-520.00
1114,15/9/21,Test9,-802.00
1115,15/7/24,Test75,745.99
1116,15/11/6,Test67,32.00
1117,15/10/12,Test93,340.00
1118,15/4/21,Test26,-371.00
1119,15/5/4,Test43,-901.00
1120,15/3/4,Test85,-996.00
1121,15/12/25,Test11,366.00
1122,15/7/7,Test77,979.00
1123,15/4/16,Test93,955.00
1124,15/10/4,Test45,819.00
1125,15/9/19,Test57,18.00
1126,15/4/24,Test92,728.00
1127,15/8/27,Test85,-43.00
1128,15/5/8,Test26,275.00
1129,15/3/9,Test25,977.00
1130,15/10/31,Test62,65.00
1131,15/7/30,Test53,-835.00
1132,15/5/30,Test94,57.00
1133,15/2/15,Test74,-122.00
1134,15/6/9,Test33,-996.00
1135,15/7/6,Test91,201.00
1136,15/10/5,Test59,-675.99
1137,15/4/17,Test79,-310.99
1138,15/12/13,Test74,250.00
1139,15/5/8,Test80,618.00
1140,15/6/17,Test61,153.00
1141,15/12/30,Test8,-709.00
1142,15/11/31,Test29,-769.00
1143,15/5/18,Test15,96.00
1144,15/8/8,Test40,556.00
1145,15/11/6,Test88,670.00
1146,15/3/27,Test46,-268.99
1147,15/5/26,Test16,399.00
1148,15/9/8,Test66,564.00
1149,15/6/22,Test61,426.00
1150,15/5/22,Test78,127.00
1151,15/10/16,Test59,-15.99
1152,15/8/17,Test66,-648.00
1153,15/8/17,Test71,-717.00
1154,15/1/16,Test31,-207.00
1155,15/1/6,Test18,-594.99
1156,15/6/27,Test28,-538.00
1157,15/10/29,Test52,271.99
1158,15/5/3,Test53,19.00
1159,15/8/14,Test16,-834.00
1160,15/5/9,Test26,773.00
1161,15/11/29,Test62,-351.99
1162,15/1/16,Test99,-576.00
1163,15/1/27,Test74,330.00
1164,15/10/19,Test4,31.00
1165,15/9/9,Test4,190.00
1166,15/7/11,Test96,529.00
1167,15/6/1,Test29,-930.00
1168,15/7/5,Test24,-784.00
1169,15/3/10,Test95,-674.99
1170,15/7/16,Test55,983.99
1171,15/11/12,Test74,-535.00
1172,15/3/23,Test86,-433.99
1173,15/12/18,Test40,-2.99
1174,15/2/3,Test32,475.99
1175,15/2/30,Test36,47.00
1176,15/5/25,Test100,-313.00
1177,15/9/25,Test4,383.00
1178,15/2/31,Test53,-110.00
1179,15/4/23,Test37,-712.00
1180,15/11/9,Test25,767.00
1181,15/2/12,Test74,-516.00
1182,15/1/7,Test54,801.00
1183,15/5/26,Test99,-856.00
1184,15/4/30,Test34,816.00
1185,15/12/13,Test68,786.99
1186,15/1/31,Test37,386.00
1187,15/5/4,Test47,-526.00
1188,15/9/20,Test58,592.00
1189,15/7/22,Test42,954.00
1190,15/3/2,Test91,50.00
1191,15/12/9,Test88,-274.99
1192,15/6/15,Test29,349.00
1193,15/6/9,Test14,-886.99
1194,15/11/3,Test10,-637.99
1195,15/4/24,Test40,583.00
1196,15/12/5,Test87,957.00
1197,15/7/19,Test50,-252.00
1198,15/2/29,Test4,693.00
1199,15/7/7,Test82,-119.00
1200,15/10/19,Test77,813.99
1201,15/7/18,Test59,109.00
1202,15/8/15,Test69,603.00
1203,15/10/23,Test6,-769.00
1204,15/2/17,Test1,-412.99
1205,15/7/13,Test19,-750.00
1206,15/6/5,Test16,906.00
1207,15/1/18,Test15,679.00
1208,15/10/13,Test49,827.00
1209,15/2/8,Test65,-10.00
1210,15/1/21,Test13,242.00
1211,15/8/10,Test29,-592.00
1212,15/8/22,Test83,528.00
1213,15/4/9,Test44,367.00
1214,15/10/6,Test80,235.00
1215,15/3/31,Test94,794.00
1216,15/10/3,Test49,802.00
1217,15/1/27,Test35,-822.00
1218,15/7/19,Test97,766.00
1219,15/3/1,Test50,-311.00
1220,15/10/5,Test53,-574.99
1221,15/8/15,Test46,-85.00
1222,15/2/23,Test43,-480.00
1223,15/1/9,Test84,384.00
1224,15/6/12,Test94,419.00
1225,15/1/12,Test34,769.00
1226,15/1/22,Test61,20.00
1227,15/8/20,Test42,681.00
1228,15/8/8,Test43,-766.00
1229,15/10/9,Test79,-456.00
1230,15/6/27,Test88,659.00
1231,15/8/5,Test94,367.00
1232,15/4/8,Test48,-165.99
1233,15/6/28,Test24,-710.00
1234,15/6/8,Test30,-434.00
1235,15/7/8,Test70,-234.00
1236,15/6/17,Test94,255.00
1237,15/6/28,Test64,-836.00
1238,15/12/22,Test16,364.00
1239,15/8/27,Test21,-421.00
1240,15/5/14,Test42,-29.99
1241,15/5/6,Test99,263.99
1242,15/6/22,Test9,-35.00
1243,15/5/6,Test48,-77.99
1244,15/11/10,Test13,300.00
1245,15/6/20,Test7,16.00
1246,15/4/16,Test46,-696.99
1247,15/10/16,Test87,-332.00
1248,15/5/10,Test46,-73.00
1249,15/10/24,Test37,376.00
1250,15/10/23,Test35,380.00
1251,15/9/2,Test65,-692.00
1252,15/5/9,Test45,-488.00
1253,15/12/17,Test82,-855.00
1254,15/12/11,Test27,-878.00
1255,15/2/21,Test87,-409.00
1256,15/1/2,Test54,-326.99
1257,15/11/11,Test90,222.00
1258,15/10/5,Test43,-376.99
1259,15/4/2,Test43,512.00
1260,15/2/1,Test19,379.00
1261,15/3/25,Test69,413.00
1262,15/7/19,Test1,110.99
1263,15/2/23,Test97,156.99
1264,15/11/23,Test43,-70.00
1265,15/5/24,Test10,-97.00
1266,15/9/4,Test27,155.00
1267,15/4/3,Test78,-489.00
1268,15/1/18,Test20,31.00
1269,15/9/27,Test11,588.00
1270,15/5/31,Test23,-472.00
1271,15/12/3,Test7,250.00
1272,15/1/27,Test14,-441.99
1273,15/10/4,Test72,614.00
1274,15/5/27,Test88,644.99
1275,15/3/2,Test64,-118.00
1276,15/10/29,Test13,871.00
1277,15/9/5,Test35,-163.00
1278,15/1/18,Test59,881.00
1279,15/9/6,Test91,-148.99
1280,15/10/20,Test90,762.00
1281,15/10/8,Test65,-140.00
1282,15/2/20,Test61,192.99
1283,15/8/22,Test3,992.99
1284,15/1/11,Test51,-301.00
1285,15/12/15,Test84,102.99
1286,15/5/9,Test56,-382.00
1287,15/10/12,Test66,207.99
1288,15/3/2,Test90,788.00
1289,15/12/13,Test57,147.00
1290,15/11/22,Test91,26.99
1291,15/11/12,Test75,812.00
1292,15/12/30,Test56,973.00
1293,15/1/10,Test56,-32.00
1294,15/12/1,Test35,799.00
1295,15/8/3,Test52,205.00
1296,15/12/10,Test76,-468.99
1297,15/10/2,Test29,685.00
1298,15/8/23,Test8,273.00
1299,15/7/25,Test58,802.00
1300,15/3/26,Test65,-765.00
1301,15/11/2,Test49,-606.00
1302,15/4/15,Test29,-782.00
1303,15/7/31,Test61,941.00
1304,15/8/8,Test12,-557.99
1305,15/2/13,Test33,479.99
1306,15/10/18,Test11,-736.00
1307,15/12/14,Test82,979.99
1308,15/4/3,Test7,-918.00
1309,15/9/4,Test13,-908.00
1310,15/3/31,Test87,-177.00
1311,15/4/17,Test2,399.00
1312,15/4/9,Test96,577.99
1313,15/4/30,Test33,460.00
1314,15/6/24,Test27,534.00
1315,15/12/15,Test70,-786.00
1316,15/3/14,Test37,-784.00
1317,15/3/4,Test45,-902.00
1318,15/12/9,Test85,-506.00
1319,15/5/1,Test75,202.00
1320,15/9/30,Test84,168.00
1321,15/6/2,Test56,-100.00
1322,15/3/22,Test45,492.00
1323,15/11/12,Test93,544.00
1324,15/12/25,Test91,197.99
1325,15/2/10,Test8,796.99
1326,15/11/19,Test49,301.00
1327,15/9/27,Test82,-677.00
1328,15/8/7,Test60,-564.00
1329,15/6/12,Test58,588.00
1330,15/1/9,Test5,721.00
1331,15/8/29,Test89,-919.00
1332,15/12/4,Test46,-513.00
1333,15/8/12,Test99,-493.00
1334,15/4/23,Test12,-701.00
1335,15/5/24,Test27,-417.00
1336,15/1/31,Test10,873.99
1337,15/11/22,Test22,703.99
1338,15/12/11,Test84,-501.00
1339,15/5/28,Test80,-100.00
1340,15/6/6,Test29,747.00
1341,15/8/7,Test58,577.00
1342,15/4/31,Test35,174.00
1343,15/4/21,Test9,-170.00
1344,15/12/10,Test69,111.99
1345,15/2/2,Test12,-735.00
1346,15/4/12,Test19,-354.99
1347,15/3/28,Test2,805.00
1348,15/8/16,Test83,41.00
1349,15/11/27,Test11,782.00
1350,15/9/1,Test89,79.00
1351,15/6/3,Test69,-206.99
1352,15/6/6,Test49,-438.00
1353,15/9/6,Test89,637.00
1354,15/10/24,Test14,828.00
1355,15/10/17,Test39,46.00
1356,15/9/11,Test28,-825.00
1357,15/3/30,Test9,-403.00
1358,15/12/3,Test13,180.00
1359,15/7/6,Test55,805.00
1360,15/7/8,Test69,159.00
1361,15/7/21,Test40,435.00
1362,15/2/4,Test94,-103.00
1363,15/8/16,Test73,184.00
1364,15/12/22,Test66,355.00
1365,15/5/25,Test89,65.00
1366,15/6/31,Test42,308.00
1367,15/7/19,Test21,425.00
1368,15/4/16,Test41,-358.00
1369,15/2/28,Test91,727.00
1370,15/9/16,Test62,240.99
1371,15/10/21,Test2,-189.00
1372,15/1/3,Test58,-944.00
1373,15/12/7,Test72,-417.00
1374,15/8/9,Test8,94.00
1375,15/10/26,Test65,-32.00
1376,15/6/5,Test3,621.00
1377,15/5/18,Test69,-106.00
1378,15/6/4,Test93,703.00
1379,15/3/29,Test92,51.00
1380,15/8/11,Test77,15.00
1381,15/2/19,Test85,-540.00
1382,15/2/31,Test52,571.00
1383,15/4/12,Test98,672.00
1384,15/1/8,Test35,-411.99
1385,15/12/12,Test89,-25.00
1386,15/10/17,Test32,356.99
1387,15/2/6,Test76,795.99
1388,15/9/9,Test48,-278.00
1389,15/4/25,Test45,712.00
1390,15/6/22,Test85,965.00
1391,15/9/1,Test7,397.00
1392,15/7/15,Test34,-725.99
1393,15/12/12,Test22,255.00
1394,15/12/4,Test95,-208.00
1395,15/1/22,Test45,-818.00
1396,15/6/1,Test11,362.99
1397,15/7/25,Test31,-793.00
1398,15/10/10,Test5,790.00
1399,15/3/3,Test93,843.00
1400,15/2/21,Test22,444.00
1401,15/2/6,Test21,574.00
1402,15/5/21,Test88,-60.00
1403,15/9/19,Test19,574.00
1404,15/3/1,Test44,957.00
1405,15/11/31,Test58,-24.00
1406,15/11/7,Test23,-891.00
1407,15/6/14,Test22,866.00
1408,15/10/21,Test97,-414.99
1409,15/3/8,Test67,746.00
1410,15/2/11,Test43,637.00
1411,15/4/29,Test39,965.00
1412,15/4/27,Test79,292.00
1413,15/7/17,Test87,307.00
1414,15/12/28,Test66,-366.00
1415,15/6/31,Test25,478.99
1416,15/1/10,Test35,-594.00
1417,15/7/3,Test68,510.00
1418,15/8/7,Test75,696.00
1419,15/12/1,Test4,894.00
1420,15/7/25,Test2,742.00
1421,15/6/26,Test69,-839.00
1422,15/7/10,Test23,148.00
1423,15/9/19,Test93,-524.00
1424,15/6/16,Test96,573.00
1425,15/3/25,Test32,796.00
1426,15/10/14,Test97,-558.00
1427,15/9/23,Test12,404.00
1428,15/5/31,Test9,121.99
1429,15/10/1,Test53,593.00
1430,15/2/9,Test62,-500.99
1431,15/12/5,Test7,938.00
1432,15/12/13,Test27,-452.99
1433,15/10/25,Test43,-308.00
1434,15/3/31,Test7,996.99
1435,15/1/18,Test2,776.99
1436,15/9/30,Test17,703.99
1437,15/1/11,Test34,-32.99
1438,15/5/31,Test69,-88.00
1439,15/3/16,Test33,-466.99
1440,15/4/27,Test58,548.00
1441,15/8/25,Test52,858.99
1442,15/3/8,Test97,839.00
1443,15/1/27,Test7,894.00
1444,15/2/3,Test53,536.99
1445,15/11/15,Test97,-760.00
1446,15/10/24,Test69,-158.00
1447,15/9/11,Test16,-838.00
1448,15/12/9,Test54,702.00
1449,15/2/27,Test60,-693.00
1450,15/1/4,Test99,221.99
1451,15/3/26,Test7,-748.00
1452,15/8/9,Test11,915.00
1453,15/1/24,Test35,698.00
1454,15/1/2,Test28,-554.00
1455,15/1/3,Test35,-978.00
1456,15/5/26,Test87,616.00
1457,15/12/2,Test88,849.00
1458,15/2/28,Test23,401.00
1459,15/4/30,Test59,-420.99
1460,15/4/25,Test84,398.00
1461,15/8/13,Test98,899.00
1462,15/4/28,Test87,-235.99
1463,15/10/21,Test92,693.00
1464,15/4/28,Test73,-354.00
1465,15/5/4,Test11,862.00
1466,15/9/16,Test10,-699.99
1467,15/5/13,Test27,-490.00
1468,15/8/7,Test71,-766.99
1469,15/3/31,Test22,-364.00
1470,15/7/8,Test22,598.00
1471,15/11/9,Test61,-265.99
1472,15/3/31,Test74,19.99
1473,15/6/19,Test67,-474.99
1474,15/1/20,Test85,-85.00
1475,15/3/21,Test40,-132.00
1476,15/12/8,Test61,-257.99
1477,15/10/5,Test12,979.99
1478,15/3/4,Test74,-562.00
1479,15/9/15,Test54,333.00
1480,15/6/7,Test56,-750.00
1481,15/1/5,Test49,598.99
1482,15/1/17,Test73,-460.00
1483,15/7/26,Test33,283.00
1484,15/12/18,Test93,-823.99
1485,15/7/14,Test2,397.00
1486,15/10/29,Test61,986.99
1487,15/2/31,Test18,236.99
1488,15/4/7,Test87,126.99
1489,15/5/12,Test21,-43.00
1490,15/4/19,Test64,-258.00
1491,15/5/21,Test70,-287.00
1492,15/4/11,Test64,942.00
1493,15/7/8,Test90,-430.00
1494,15/10/17,Test96,617.00
1495,15/11/12,Test100,-527.00
1496,15/11/14,Test5,31.00
1497,15/5/3,Test75,41.00
1498,15/3/21,Test11,319.00
1499,15/4/22,Test29,-63.00
1500,15/10/19,Test44,772.00
1501,15/5/25,Test7,-790.00
1502,15/1/14,Test18,-537.00
1503,15/2/3,Test15,-491.00
1504,15/6/27,Test76,-920.99
1505,15/9/10,Test43,-362.00
1506,15/8/9,Test57,-869.00
1507,15/11/23,Test15,-214.99
1508,15/10/11,Test81,942.00
1509,15/12/15,Test58,176.00
1510,15/5/14,Test49,-516.00
1511,15/8/5,Test76,-716.00
1512,15/11/3,Test87,584.00
1513,15/1/16,Test20,697.00
1514,15/1/11,Test28,335.00
1515,15/4/11,Test77,-665.00
1516,15/8/15,Test13,827.99
1517,15/8/18,Test7,-950.00
1518,15/12/9,Test35,-125.00
1519,15/5/18,Test42,478.00
1520,15/4/6,Test48,574.99
1521,15/5/22,Test68,87.00
1522,15/3/9,Test14,769.00
1523,15/7/21,Test21,429.00
1524,15/2/21,Test71,-151.00
1525,15/8/12,Test46,966.00
1526,15/12/7,Test59,-185.00
1527,15/6/23,Test24,-95.99
1528,15/4/22,Test17,-815.00
1529,15/6/23,Test53,-846.00
1530,15/4/17,Test27,-624.00
1531,15/10/12,Test52,-103.00
1532,15/2/27,Test85,-697.00
1533,15/2/15,Test66,-469.00
1534,15/6/3,Test21,499.00
1535,15/4/9,Test64,756.00
1536,15/11/4,Test32,16.00
1537,15/8/10,Test85,936.00
1538,15/7/18,Test100,694.00
1539,15/2/12,Test57,203.00
1540,15/7/2,Test36,-725.99
1541,15/8/29,Test17,615.00
1542,15/4/16,Test93,483.00
1543,15/12/29,Test38,677.00
1544,15/9/23,Test92,972.00
1545,15/5/13,Test35,-910.00
1546,15/9/20,Test93,497.00
1547,15/4/7,Test43,707.00
1548,15/9/14,Test77,639.00
1549,15/8/8,Test4,-669.00
1550,15/8/27,Test73,-527.00
1551,15/8/23,Test28,674.99
1552,15/5/24,Test82,585.00
1553,15/7/21,Test3,-695.00
1554,15/10/30,Test89,-10.00
1555,15/2/9,Test67,-237.00
1556,15/7/17,Test52,-925.00
1557,15/12/24,Test78,493.00
1558,15/3/31,Test72,335.99
1559,15/11/10,Test68,-749.00
1560,15/10/7,Test71,667.00
1561,15/7/15,Test41,-50.00
1562,15/6/22,Test21,-509.00
1563,15/12/24,Test46,383.00
1564,15/5/7,Test74,840.00
1565,15/11/14,Test97,473.00
1566,15/6/25,Test2,-120.00
1567,15/7/31,Test42,-824.00
1568,15/10/22,Test85,-882.00
1569,15/11/22,Test88,-987.00
1570,15/5/29,Test50,260.00
1571,15/4/9,Test95,-254.00
1572,15/2/20,Test69,-279.00
1573,15/3/18,Test48,-535.00
1574,15/6/12,Test13,367.00
1575,15/8/21,Test8,-799.99
1576,15/5/20,Test34,232.00
1577,15/7/12,Test35,113.00
1578,15/10/6,Test92,231.00
1579,15/5/7,Test87,-126.00
1580,15/1/22,Test74,775.00
1581,15/9/22,Test69,852.99
1582,15/9/7,Test11,449.00
1583,15/6/4,Test57,-915.00
1584,15/10/25,Test23,63.00
1585,15/5/26,Test42,940.00
1586,15/4/2,Test42,534.00
1587,15/12/8,Test2,132.00
1588,15/10/16,Test69,834.00
1589,15/2/25,Test43,-285.00
1590,15/10/29,Test62,-13.00
1591,15/12/16,Test55,-464.00
1592,15/12/6,Test24,982.00
1593,15/8/29,Test20,336.99
1594,15/5/26,Test23,329.00
1595,15/6/27,Test85,218.00
1596,15/1/2,Test45,138.00
1597,15/9/1,Test98,-895.00
1598,15/9/25,Test25,436.99
1599,15/5/21,Test65,323.00
1600,15/7/11,Test99,-88.00
1601,15/12/23,Test33,408.00
1602,15/3/8,Test40,-80.00
1603,15/4/12,Test63,154.00
1604,15/2/21,Test92,122.00
1605,15/5/29,Test93,-406.99
1606,15/12/25,Test40,751.00
1607,15/9/14,Test100,781.00
1608,15/1/23,Test90,968.00
1609,15/12/2,Test27,-972.99
1610,15/10/21,Test12,-290.00
1611,15/3/8,Test75,727.00
1612,15/9/2,Test18,-269.00
1613,15/7/11,Test99,576.00
1614,15/2/29,Test51,-384.00
1615,15/3/18,Test56,-203.00
1616,15/10/1,Test84,876.00
1617,15/9/9,Test94,-359.99
1618,15/5/20,Test37,291.00
1619,15/2/21,Test22,192.00
1620,15/3/4,Test57,855.00
1621,15/7/17,Test84,-624.00
1622,15/2/22,Test69,-954.00
1623,15/4/15,Test3,273.00
1624,15/9/20,Test89,-600.99
1625,15/2/30,Test89,230.00
1626,15/12/17,Test80,-91.00
1627,15/12/18,Test43,83.00
1628,15/1/4,Test5,-576.00
1629,15/4/5,Test56,522.00
1630,15/6/12,Test18,982.00
1631,15/5/9,Test56,-509.00
1632,15/1/16,Test92,270.00
1633,15/3/3,Test80,-41.99
1634,15/6/6,Test58,-962.00
1635,15/11/13,Test43,-370.00
1636,15/11/11,Test46,-186.99
1637,15/7/4,Test74,539.00
1638,15/12/11,Test40,-434.00
1639,15/4/8,Test80,637.00
1640,15/6/8,Test8,-172.00
1641,15/1/16,Test23,-322.00
1642,15/7/19,Test74,7.00
1643,15/1/23,Test38,-698.00
1644,15/1/18,Test8,-229.00
1645,15/4/9,Test99,-627.00
1646,15/10/8,Test35,390.00
1647,15/3/25,Test32,22.00
1648,15/8/15,Test20,-138.00
1649,15/5/8,Test46,209.00
1650,15/6/23,Test75,333.99
1651,15/2/9,Test29,816.00
1652,15/8/16,Test52,761.00
1653,15/3/3,Test36,-936.00
1654,15/6/4,Test92,-549.00
1655,15/3/16,Test79,822.00
1656,15/9/29,Test3,856.99
